date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season,temp_class,rain_class,flood_risk,season_Winter,season_Summer,season_Southwest_Monsoon,season_Post-Monsoon,temperature_mean_7d_avg,temperature_mean_30d_avg,rainfall_7d_avg,rainfall_30d_avg,humidity_7d_avg,humidity_30d_avg,pm25,pm10,no2,so2,co,o3,aqi,aqi_class,aqi_7d_avg,health_risk,dengue_risk,heat_index,discomfort_index,rainfall_anomaly,uhi_score,pollution_severity,aqi_ordinal,season_code,health_risk_ordinal,flood_risk_ordinal,dengue_risk_ordinal,temp_class_ordinal,rain_class_ordinal,temperature_mean_lag1,temperature_mean_lag7,rainfall_lag1,rainfall_lag7,aqi_lag1,aqi_lag7,humidity_lag1,humidity_lag7
2023-09-18,28.8,19.5,22.8,4.8,25.8,24.7,81.3,970.0,5.2526,2023,9,18,261,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.06,23.87,4.11,3.09,76.94,74.81,7.6125,12.175,11.870833333333332,4.3,0.2368333333333333,37.41666666666666,17.0,Good,16.0,Moderate,Low,22.8,21.95,0.475,0.0,0.029,0,2,1,1,0,0,1,22.5,23.4,7.5,1.6,15.0,16.875,79.41,79.91
2023-09-19,28.7,19.7,23.4,1.0,17.3,25.3,78.67,970.0,5.9942,2023,9,19,262,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.03,23.85,3.9,3.1,77.27,75.14,9.25,16.287499999999998,14.666666666666666,4.483333333333333,0.2682916666666666,39.458333333333336,20.20833333333333,Good,16.5,Moderate,Low,23.4,22.36,-0.585,0.0,0.035,0,2,1,1,0,0,1,22.8,23.6,4.8,2.5,17.0,16.75,81.3,76.38
2023-09-20,28.7,19.1,23.3,0.3,17.8,25.6,82.25,970.0,5.6381,2023,9,20,263,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.07,23.8,3.36,3.11,78.7,75.71,9.666666666666666,16.704166666666666,15.808333333333332,5.025,0.2881666666666667,39.375,22.0,Good,17.1,Moderate,Low,23.3,22.44,-0.784,0.0,0.037,0,2,1,1,0,0,1,23.4,23.0,1.0,4.1,20.20833333333333,17.625,78.67,72.22
2023-09-21,27.0,19.6,23.2,0.2,11.7,26.1,87.94,970.0,4.7813,2023,9,21,264,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.11,23.74,3.3,3.09,80.6,76.28,11.604166666666666,19.04583333333333,17.833333333333332,5.904166666666666,0.35575,38.333333333333336,22.541666666666668,Good,17.9,Moderate,Low,23.2,22.62,-0.803,0.0,0.041,0,2,1,1,0,0,1,23.3,22.9,0.3,0.6,22.0,16.958333333333332,82.25,74.66
2023-09-22,28.6,19.5,23.2,6.2,16.3,26.5,83.03,970.0,5.8013,2023,9,22,265,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.13,23.68,3.69,3.3,81.48,76.72,12.9625,24.141666666666666,18.041666666666668,5.575,0.3102499999999999,45.79166666666666,27.20833333333333,Good,19.7,Moderate,Low,23.2,22.39,0.808,0.0,0.048,0,2,1,1,0,0,1,23.2,23.1,0.2,3.5,22.541666666666668,14.916666666666666,87.94,76.84
2023-09-23,29.0,19.9,23.6,6.5,12.8,26.6,87.69,970.0,5.6866,2023,9,23,266,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.14,23.64,3.79,3.51,82.9,77.43,10.245833333333334,19.15833333333333,12.225,4.5625,0.2388333333333333,48.04166666666666,25.625,Good,21.4,Moderate,Low,23.6,22.98,0.834,0.0,0.041,0,2,1,1,0,0,1,23.2,23.5,6.2,5.8,27.20833333333333,13.791666666666666,83.03,77.79
2023-09-24,27.0,19.9,23.0,7.5,18.4,25.0,88.99,970.0,5.556,2023,9,24,267,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.21,23.58,3.79,3.76,84.27,78.22,8.154166666666667,13.854166666666666,11.504166666666668,4.033333333333333,0.2216666666666666,43.41666666666666,21.20833333333333,Good,22.3,Moderate,Low,23.0,22.49,1.041,0.0,0.033,0,2,1,1,0,0,2,23.6,22.5,6.5,7.5,25.625,15.0,87.69,79.41
2023-09-25,26.9,19.5,22.8,1.1,19.6,25.1,88.87,970.0,4.7494,2023,9,25,268,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.21,23.52,3.26,3.67,85.35,78.72,11.029166666666669,21.195833333333333,13.441666666666668,4.25,0.2527083333333333,41.333333333333336,21.0,Good,22.8,Moderate,Low,22.8,22.29,-0.71,0.0,0.039,0,2,1,1,0,0,1,23.0,22.8,7.5,4.8,21.20833333333333,17.0,88.99,81.3
2023-09-26,28.4,19.5,23.3,1.8,14.9,25.7,84.1,970.0,5.5946,2023,9,26,269,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.2,23.46,3.37,3.73,86.12,79.13,10.579166666666667,18.504166666666663,11.004166666666668,4.125,0.230875,46.458333333333336,23.75,Good,23.3,Moderate,Low,23.3,22.53,-0.539,0.0,0.04,0,2,1,1,0,0,1,22.8,23.4,1.1,1.0,21.0,20.20833333333333,88.87,78.67
2023-09-27,27.9,19.7,23.0,11.5,18.4,24.9,80.3,970.0,5.2157,2023,9,27,270,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.16,23.38,4.97,4.11,85.85,79.62,7.6125,12.258333333333333,9.325,3.4125,0.2086666666666666,41.625,20.45833333333333,Good,23.1,Moderate,Medium,23.0,22.08,1.956,0.0,0.032,0,2,1,1,1,0,2,23.3,23.3,1.8,0.3,23.75,22.0,84.1,82.25
2023-09-28,27.1,19.0,21.9,9.4,19.7,23.7,85.74,970.0,4.5271,2023,9,28,271,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.97,23.26,6.29,4.4,85.53,80.3,5.683333333333334,9.05,9.145833333333334,3.4625,0.1981666666666666,35.625,16.291666666666668,Good,22.2,Moderate,Low,21.9,21.32,1.302,0.0,0.024,0,2,1,1,0,0,2,23.0,23.2,11.5,0.2,20.45833333333333,22.541666666666668,80.3,87.94
2023-09-29,27.5,19.8,22.4,5.7,24.0,23.5,84.89,970.0,4.6721,2023,9,29,272,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.86,23.18,6.21,4.18,85.8,80.82,4.45,7.108333333333333,6.8375,3.204166666666667,0.168125,38.958333333333336,15.666666666666666,Good,20.6,Moderate,Low,22.4,21.74,0.431,0.0,0.021,0,2,1,1,0,0,1,21.9,23.2,9.4,6.2,16.291666666666668,27.20833333333333,85.74,83.03
2023-09-30,28.1,19.5,23.0,2.7,25.7,24.1,78.31,970.0,4.0836,2023,9,30,273,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.77,23.15,5.67,3.97,84.46,80.82,3.1791666666666667,4.629166666666666,6.8625,3.4291666666666667,0.1765416666666666,39.958333333333336,15.958333333333334,Good,19.2,Moderate,Low,23.0,21.99,-0.371,0.0,0.019,0,2,1,1,0,0,1,22.4,23.6,5.7,6.5,15.666666666666666,25.625,84.89,87.69
2023-10-01,27.5,20.2,23.0,1.1,26.6,23.7,79.94,970.0,4.2302,2023,10,1,274,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.77,23.1,4.76,3.7,83.16,80.65,3.4125,5.029166666666667,6.316666666666666,2.891666666666667,0.170125,47.41666666666666,19.08333333333333,Good,18.9,Moderate,Low,23.0,22.06,-0.783,0.0,0.022,0,3,1,1,0,0,1,23.0,23.0,2.7,7.5,15.958333333333334,21.20833333333333,78.31,88.99
2023-10-02,28.0,19.8,23.5,0.3,23.1,24.7,78.2,970.0,5.1854,2023,10,2,275,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.87,23.11,4.64,3.32,81.64,80.46,13.883333333333333,21.004166666666663,12.3875,4.091666666666667,0.2673333333333333,67.66666666666667,29.0,Good,20.0,Moderate,Low,23.5,22.42,-1.005,0.0,0.051,0,3,1,1,0,0,1,23.0,22.8,1.1,1.1,19.08333333333333,21.0,79.94,88.87
2023-10-03,28.1,19.1,23.2,0.1,13.6,25.2,76.74,970.0,6.2395,2023,10,3,276,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.86,23.09,4.4,3.32,80.59,80.37,24.5125,37.175,15.683333333333332,4.558333333333334,0.3249583333333333,72.33333333333333,45.333333333333336,Good,23.1,Moderate,Low,23.2,22.09,-1.074,0.0,0.085,0,3,1,1,0,0,1,23.5,23.3,0.3,1.8,29.0,23.75,78.2,84.1
2023-10-04,28.1,19.0,23.5,0.4,10.3,25.7,74.55,970.0,6.295,2023,10,4,277,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.93,23.11,2.81,3.3,79.77,80.24,30.183333333333334,46.94166666666666,20.241666666666667,6.7625,0.391875,72.375,60.958333333333336,Moderate,28.9,Moderate,Low,23.5,22.24,-0.958,0.0,0.109,1,3,1,1,0,0,1,23.2,23.0,0.1,11.5,45.333333333333336,20.45833333333333,76.74,80.3
2023-10-05,27.5,19.7,23.6,2.2,13.0,26.2,82.26,970.0,5.927,2023,10,5,278,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.17,23.16,1.79,3.32,79.27,80.35,36.75,56.8625,19.9125,8.487499999999999,0.4309583333333333,84.91666666666667,68.5,Moderate,36.4,Moderate,Low,23.6,22.71,-0.372,0.0,0.128,1,3,1,1,0,0,1,23.5,21.9,0.4,9.4,60.958333333333336,16.291666666666668,74.55,85.74
2023-10-06,29.5,20.1,24.5,1.5,9.7,27.1,81.41,970.0,4.8036,2023,10,6,279,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.47,23.21,1.19,3.33,78.77,80.37,40.05,63.82916666666667,16.9375,9.229166666666666,0.4015416666666667,83.625,69.875,Moderate,44.1,Moderate,Low,24.5,23.48,-0.607,0.0,0.136,1,3,1,1,0,0,1,23.6,22.4,2.2,5.7,68.5,15.666666666666666,82.26,84.89
2023-10-07,29.2,20.0,24.2,0.8,11.2,27.1,79.65,970.0,4.3272,2023,10,7,280,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.64,23.24,0.91,3.2,78.96,80.43,36.6125,56.45,22.5125,10.045833333333333,0.4921666666666666,82.33333333333334,70.95833333333333,Moderate,52.0,Moderate,Low,24.2,23.11,-0.791,0.0,0.13,1,3,1,1,0,0,1,24.5,23.0,1.5,2.7,69.875,15.958333333333334,81.41,78.31
2023-10-08,29.7,20.2,23.9,14.4,12.0,27.2,76.24,970.0,4.2598,2023,10,8,281,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,23.77,23.25,2.81,3.61,78.44,80.42,39.525,60.25833333333333,19.45833333333333,9.8875,0.4359583333333334,81.04166666666667,69.83333333333333,Moderate,59.2,Moderate,Medium,23.9,22.67,2.96,0.0,0.135,1,3,1,1,1,0,2,24.2,23.0,0.8,1.1,70.95833333333333,19.08333333333333,79.65,79.94
2023-10-09,27.8,19.2,22.8,19.3,12.2,26.3,84.04,970.0,4.2154,2023,10,9,282,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,23.67,23.23,5.53,4.21,79.27,80.66,33.0,48.0375,23.291666666666668,9.225,0.4852916666666667,79.75,69.16666666666667,Moderate,64.9,Moderate,Medium,22.8,22.07,3.277,0.0,0.121,1,3,1,1,1,0,2,23.9,23.5,14.4,0.3,69.83333333333333,29.0,76.24,78.2
2023-10-10,28.6,19.5,23.3,1.9,9.2,26.7,86.72,970.0,4.8055,2023,10,10,283,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.69,23.21,5.79,4.21,80.7,80.97,39.19166666666667,58.07083333333333,30.366666666666664,11.908333333333331,0.5935833333333334,76.91666666666667,68.75,Moderate,68.3,Moderate,Low,23.3,22.66,-0.502,0.0,0.133,1,3,1,1,0,0,1,22.8,23.2,19.3,0.1,69.16666666666667,45.333333333333336,84.04,76.74
2023-10-11,29.2,19.8,24.0,1.0,10.0,27.1,86.39,970.0,4.1837,2023,10,11,284,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.76,23.23,5.87,4.19,82.39,81.18,37.3,55.833333333333336,27.4625,9.929166666666667,0.5445833333333333,81.25,70.625,Moderate,69.7,Moderate,Low,24.0,23.29,-0.691,0.0,0.131,1,3,1,1,0,0,1,23.3,23.5,1.9,0.4,68.75,60.958333333333336,86.72,74.55
2023-10-12,30.0,19.9,24.1,0.3,13.7,25.7,77.04,970.0,4.8533,2023,10,12,285,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.83,23.25,5.6,4.12,81.64,81.21,35.09583333333334,55.1,25.558333333333334,10.45,0.5228333333333334,77.16666666666667,69.29166666666667,Moderate,69.8,Moderate,Low,24.1,22.89,-0.818,0.0,0.126,1,3,1,1,0,0,1,24.0,23.6,1.0,2.2,70.625,68.5,86.39,82.26
2023-10-13,29.4,18.5,23.4,0.0,14.5,23.6,72.33,970.0,6.4325,2023,10,13,286,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,23.67,23.26,5.39,3.98,80.34,81.21,29.554166666666664,49.31666666666666,23.83333333333333,9.779166666666669,0.4485416666666666,76.33333333333333,66.79166666666667,Moderate,69.3,Moderate,Low,23.4,22.05,-0.843,0.0,0.113,1,3,1,1,0,0,0,24.1,24.5,0.3,1.5,69.29166666666667,69.875,77.04,81.41
2023-10-14,29.2,18.4,23.7,0.0,12.6,25.3,76.59,970.0,5.5495,2023,10,14,287,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,23.6,23.29,5.27,3.96,79.91,81.27,28.3875,45.225,19.4125,8.1,0.405875,76.0,63.208333333333336,Moderate,68.2,Moderate,Low,23.7,22.52,-0.836,0.0,0.107,1,3,1,1,0,0,0,23.4,24.2,0.0,0.8,66.79166666666667,70.95833333333333,72.33,79.65
2023-10-15,30.7,19.2,24.2,0.0,14.4,25.9,76.4,970.0,4.9279,2023,10,15,288,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,23.64,23.33,3.21,3.84,79.93,81.26,28.629166666666663,43.8375,20.416666666666668,8.445833333333333,0.4162083333333333,68.16666666666667,62.75,Moderate,67.2,Moderate,Low,24.2,22.94,-0.802,0.0,0.107,1,3,1,1,0,0,0,23.7,23.9,0.0,14.4,63.208333333333336,69.83333333333333,76.59,76.24
2023-10-16,30.0,20.8,24.3,0.4,19.1,26.0,83.74,970.0,4.5686,2023,10,16,289,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.86,23.35,0.51,3.66,79.89,81.46,26.4875,41.42916666666667,19.6,6.654166666666666,0.3909583333333333,62.41666666666666,60.79166666666666,Moderate,66.0,Moderate,Low,24.3,23.42,-0.677,0.0,0.102,1,3,1,1,0,0,1,24.2,22.8,0.0,19.3,62.75,69.16666666666667,76.4,84.04
2023-10-17,30.0,20.5,24.5,0.3,15.5,26.3,78.52,970.0,5.2608,2023,10,17,290,Post-Monsoon,Normal,Light,Medium,0,0,0,1,24.03,23.42,0.29,3.42,78.72,81.43,27.35,42.78333333333333,18.954166666666666,8.458333333333334,0.3936249999999999,73.375,61.75,Moderate,65.0,Moderate,Low,24.5,23.32,-0.651,0.0,0.104,1,3,1,1,0,0,1,24.3,23.3,0.4,1.9,60.79166666666666,68.75,83.74,86.72
2023-10-18,30.4,19.1,24.3,0.0,16.7,24.5,77.75,970.0,5.6674,2023,10,18,291,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.07,23.47,0.14,3.26,77.48,81.31,32.50833333333333,54.31666666666666,17.016666666666666,8.875,0.4102083333333333,86.04166666666667,63.54166666666666,Moderate,64.0,Moderate,Low,24.3,23.1,-0.675,0.0,0.116,1,3,1,1,0,0,0,24.5,24.0,0.3,1.0,61.75,70.625,78.52,86.39
2023-10-19,30.8,17.5,24.1,0.0,16.9,24.4,72.69,970.0,5.5567,2023,10,19,292,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.07,23.49,0.1,3.23,76.86,81.11,40.98333333333333,67.89583333333333,18.9625,8.862499999999999,0.4592083333333334,86.125,70.33333333333333,Moderate,64.2,Moderate,Low,24.1,22.66,-0.666,0.0,0.138,1,3,1,1,0,0,0,24.3,24.1,0.0,0.3,63.54166666666666,69.29166666666667,77.75,77.04
2023-10-20,31.0,18.9,24.7,0.0,17.4,25.0,74.35,970.0,5.7401,2023,10,20,293,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.26,23.54,0.1,3.22,77.15,80.85,46.32916666666667,76.40416666666667,17.020833333333332,8.233333333333333,0.4585416666666666,87.95833333333333,75.33333333333333,Moderate,65.4,Moderate,Low,24.7,23.26,-0.663,0.0,0.153,1,3,1,1,0,0,0,24.1,23.4,0.0,0.0,70.33333333333333,66.79166666666667,72.69,72.33
2023-10-21,31.4,19.8,25.0,0.0,20.0,25.6,75.04,970.0,5.0554,2023,10,21,294,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.44,23.6,0.1,3.21,76.93,80.42,35.18333333333333,55.2,16.412499999999998,7.079166666666667,0.4315416666666666,83.125,72.45833333333333,Moderate,66.7,Moderate,Medium,25.0,23.56,-0.661,0.0,0.128,1,3,1,1,1,0,0,24.7,23.7,0.0,0.0,75.33333333333333,63.208333333333336,74.35,76.59
2023-10-22,31.6,19.0,24.9,0.0,13.8,25.5,72.35,970.0,5.2879,2023,10,22,295,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.54,23.66,0.1,3.01,76.35,80.06,39.60833333333333,61.6375,30.27916666666667,11.095833333333331,0.6734999999999999,80.95833333333333,67.04166666666667,Moderate,67.3,Moderate,Low,24.9,23.32,-0.618,0.0,0.133,1,3,1,1,0,0,0,25.0,24.2,0.0,0.0,72.45833333333333,62.75,75.04,76.4
2023-10-23,30.4,18.3,23.9,0.0,13.7,22.8,62.23,970.0,5.0347,2023,10,23,296,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.49,23.67,0.04,2.79,73.28,79.21,41.82083333333333,68.07916666666667,37.766666666666666,14.404166666666669,0.7545000000000001,76.91666666666667,74.375,Moderate,69.3,Moderate,Low,23.9,21.95,-0.576,0.0,0.143,1,3,1,1,0,0,0,24.9,24.3,0.0,0.4,67.04166666666667,60.79166666666666,72.35,83.74
2023-10-24,29.9,17.0,23.5,0.0,11.5,22.0,54.78,970.0,6.0686,2023,10,24,297,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.34,23.68,0.0,2.54,69.88,78.07,33.583333333333336,54.05416666666667,38.579166666666666,14.445833333333333,0.797,77.91666666666667,68.45833333333333,Moderate,70.2,Moderate,Low,23.5,21.26,-0.53,0.0,0.122,1,3,1,1,0,0,0,23.9,24.5,0.0,0.3,74.375,61.75,62.23,78.52
2023-10-25,30.0,17.1,23.5,0.0,14.5,22.8,65.71,970.0,6.0418,2023,10,25,298,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.23,23.71,0.0,2.5,68.16,77.3,36.38333333333333,57.54583333333333,38.7375,16.416666666666668,0.7004166666666666,86.625,69.91666666666667,Moderate,71.1,Moderate,Low,23.5,21.8,-0.521,0.0,0.129,1,3,1,1,0,0,0,23.5,24.3,0.0,0.0,68.45833333333333,63.54166666666666,54.78,77.75
2023-10-26,30.0,16.5,23.7,0.0,13.8,23.3,66.52,970.0,5.7178,2023,10,26,299,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.17,23.72,0.0,2.44,67.28,76.71,36.74583333333333,57.94583333333333,34.90416666666667,14.766666666666666,0.6682083333333333,87.75,68.95833333333333,Moderate,70.9,Moderate,Low,23.7,22.01,-0.506,0.0,0.129,1,3,1,1,0,0,0,23.5,24.1,0.0,0.0,69.91666666666667,70.33333333333333,65.71,72.69
2023-10-27,30.7,18.5,24.4,0.0,15.4,24.6,70.61,970.0,5.2224,2023,10,27,300,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.13,23.77,0.0,2.06,66.75,76.39,32.670833333333334,51.833333333333336,19.229166666666668,10.804166666666667,0.457625,85.29166666666666,68.79166666666667,Moderate,70.0,Moderate,Low,24.4,22.8,-0.455,0.0,0.12,1,3,1,1,0,0,0,23.7,24.7,0.0,0.0,68.95833333333333,75.33333333333333,66.52,74.35
2023-10-28,30.9,20.2,25.0,0.0,15.9,26.2,74.2,970.0,5.0208,2023,10,28,301,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,24.13,23.87,0.0,1.75,66.63,76.01,20.808333333333334,31.525,12.716666666666669,5.520833333333333,0.3531666666666666,82.83333333333333,57.0,Moderate,67.8,Moderate,Medium,25.0,23.51,-0.404,0.0,0.087,1,3,1,1,1,0,0,24.4,25.0,0.0,0.0,68.79166666666667,72.45833333333333,70.61,75.04
2023-10-29,29.5,20.2,23.4,6.1,17.0,25.0,78.45,970.0,4.6678,2023,10,29,302,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.91,23.9,0.87,1.76,67.5,75.79,15.2375,23.245833333333334,12.079166666666666,6.270833333333333,0.3211666666666666,69.79166666666667,37.125,Good,63.5,Moderate,Low,23.4,22.35,1.001,0.0,0.06,0,3,1,1,0,0,1,25.0,24.9,0.0,0.0,57.0,67.04166666666667,74.2,72.35
2023-10-30,28.7,19.5,23.3,4.1,18.5,24.9,84.5,970.0,3.9946,2023,10,30,303,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.83,23.91,1.46,1.81,70.68,76.0,16.354166666666668,24.679166666666664,14.6125,6.183333333333334,0.3727916666666667,67.75,33.791666666666664,Good,57.7,Moderate,Low,23.3,22.55,0.527,0.0,0.06,0,3,1,1,0,0,1,23.4,23.9,6.1,0.0,37.125,74.375,78.45,62.23
2023-10-31,28.8,19.5,22.9,1.4,16.9,24.3,80.85,970.0,3.9187,2023,10,31,304,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.74,23.91,1.66,1.82,74.41,76.03,22.28333333333333,34.675000000000004,13.3,5.983333333333333,0.384125,89.20833333333333,42.79166666666666,Good,54.1,Moderate,Low,22.9,22.02,-0.096,0.0,0.079,0,3,1,1,0,0,1,23.3,23.5,4.1,0.0,33.791666666666664,68.45833333333333,84.5,54.78
2023-11-01,29.4,18.9,23.5,1.3,13.7,24.9,71.07,970.0,4.6082,2023,11,1,305,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.74,23.91,1.84,1.85,75.17,75.79,21.78333333333333,33.6875,14.791666666666666,5.5875,0.37,76.375,53.208333333333336,Moderate,51.7,Moderate,Low,23.5,22.07,-0.127,0.0,0.086,1,3,1,1,0,0,1,22.9,23.5,1.4,0.0,42.79166666666666,69.91666666666667,80.85,65.71
2023-11-02,29.5,18.4,23.2,0.6,17.8,24.8,75.63,970.0,4.5722,2023,11,2,306,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.67,23.91,1.93,1.87,76.47,75.75,9.954166666666667,14.654166666666669,15.7375,5.341666666666666,0.333375,48.125,34.833333333333336,Good,46.8,Moderate,Low,23.2,22.03,-0.292,0.0,0.048,0,3,1,1,0,0,1,23.5,23.7,1.3,0.0,53.208333333333336,68.95833333333333,71.07,66.52
2023-11-03,30.0,20.6,23.6,2.0,17.8,25.6,75.46,970.0,4.9548,2023,11,3,307,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.56,23.91,2.21,1.92,77.17,75.78,7.320833333333333,10.641666666666667,14.941666666666668,5.508333333333333,0.3051666666666666,43.083333333333336,20.25,Good,39.9,Moderate,Low,23.6,22.37,0.018,0.0,0.031,0,3,1,1,0,0,1,23.2,24.4,0.6,0.0,34.833333333333336,68.79166666666667,75.63,70.61
2023-11-04,28.0,19.6,22.6,4.8,19.0,24.6,80.72,970.0,4.0858,2023,11,4,308,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.21,23.88,2.9,2.01,78.1,75.73,7.745833333333334,11.229166666666666,15.625,6.5875,0.2820833333333333,34.75,17.333333333333332,Good,34.2,Moderate,Low,22.6,21.74,0.64,0.0,0.029,0,3,1,1,0,0,1,23.6,25.0,2.0,0.0,20.25,57.0,75.46,74.2
2023-11-05,27.8,19.3,22.2,6.266666666666667,13.1,24.5,80.82,970.0,4.133,2023,11,5,309,Post-Monsoon,Normal,Light,Medium,0,0,0,1,23.04,23.8,2.92,2.17,78.44,75.71,8.766666666666667,12.679166666666667,19.23333333333333,7.962499999999999,0.3262083333333334,36.0,17.875,Good,31.4,Moderate,Low,22.2,21.39,0.926,0.0,0.032,0,3,1,1,0,0,1,22.6,23.4,4.8,6.1,17.333333333333332,37.125,80.72,78.45
2023-11-06,27.8,19.0,22.4,7.733333333333332,9.4,25.6,84.05,970.0,4.4671,2023,11,6,310,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,22.91,23.74,3.44,2.4,78.37,75.86,15.158333333333331,22.10833333333333,20.008333333333333,8.7375,0.3890833333333334,52.54166666666666,28.125,Good,30.6,Moderate,Low,22.4,21.71,1.177,0.0,0.053,0,3,1,1,0,0,2,22.2,23.3,6.266666666666667,4.1,17.875,33.791666666666664,80.82,84.5
2023-11-07,27.0,18.9,22.0,9.2,16.3,24.8,87.44,970.0,4.3015,2023,11,7,311,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,22.79,23.68,4.56,2.22,79.31,76.23,17.170833333333334,24.820833333333336,26.1,10.775,0.4828333333333333,42.583333333333336,35.875,Good,29.6,Moderate,Low,22.0,21.48,1.684,0.0,0.063,0,3,1,1,0,0,2,22.4,22.9,7.733333333333332,1.4,28.125,42.79166666666666,84.05,80.85
2023-11-08,27.4,20.0,22.4,13.2,13.6,25.0,83.33,970.0,4.0548,2023,11,8,312,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,22.63,23.67,6.26,2.02,81.06,76.21,7.833333333333333,11.441666666666668,14.208333333333334,5.9625,0.2925416666666666,45.0,26.291666666666668,Good,25.8,Moderate,Medium,22.4,21.68,3.337,0.0,0.037,0,3,1,1,1,0,2,22.0,23.5,9.2,1.3,35.875,53.208333333333336,87.44,71.07
2023-11-09,27.1,19.6,22.2,6.4,17.3,24.2,82.61,970.0,3.9648,2023,11,9,313,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.49,23.63,7.09,2.17,82.06,76.07,11.925,17.483333333333334,18.3625,6.366666666666667,0.3629166666666667,41.458333333333336,21.291666666666668,Good,23.9,Moderate,Low,22.2,21.46,1.228,0.0,0.041,0,3,1,1,0,0,1,22.4,23.2,13.2,0.6,26.291666666666668,34.833333333333336,83.33,75.63
2023-11-10,27.2,19.5,22.8,0.9,18.4,24.1,80.06,970.0,4.015,2023,11,10,314,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.37,23.59,6.93,2.17,82.72,75.86,19.116666666666667,29.5375,16.095833333333335,5.204166666666667,0.3640833333333333,59.583333333333336,29.666666666666668,Good,25.2,Moderate,Low,22.8,21.89,-0.368,0.0,0.062,0,3,1,1,0,0,1,22.2,23.6,6.4,2.0,21.291666666666668,20.25,82.61,75.46
2023-11-11,28.0,16.9,21.9,0.0,18.5,21.8,70.21,970.0,5.7122,2023,11,11,315,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.27,23.52,6.24,2.16,81.22,75.63,29.6,46.99166666666667,14.9,7.524999999999999,0.4154166666666667,81.16666666666667,59.66666666666666,Moderate,31.3,Moderate,Low,21.9,20.69,-0.625,0.0,0.107,1,3,1,1,0,0,0,22.8,22.6,0.9,4.8,29.666666666666668,17.333333333333332,80.06,80.72
