date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season,temp_class,rain_class,flood_risk,season_Winter,season_Summer,season_Southwest_Monsoon,season_Post-Monsoon,temperature_mean_7d_avg,temperature_mean_30d_avg,rainfall_7d_avg,rainfall_30d_avg,humidity_7d_avg,humidity_30d_avg
2021-10-26,26.4,17.9,22.0,0.5,14.2,23.7,85.3,970.0,3.9588,2021,10,26,299,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.29,22.45,6.56,7.62,86.56,85.68
2021-10-27,26.8,18.1,22.1,0.0,17.6,23.2,84.5,970.0,3.8105,2021,10,27,300,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.13,22.44,4.86,7.43,86.29,85.74
2021-10-28,26.9,17.2,21.6,0.0,16.1,22.6,82.91,970.0,4.1246,2021,10,28,301,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.99,22.41,3.86,7.41,85.37,85.69
2021-10-29,26.0,18.6,21.5,7.1,22.3,22.9,87.46,970.0,3.6852,2021,10,29,302,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.81,22.37,4.44,7.63,85.45,85.88
2021-10-30,27.4,19.2,22.3,2.6,17.4,24.2,87.82,970.0,4.0531,2021,10,30,303,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.86,22.36,3.46,7.53,85.68,86.18
2021-10-31,27.2,19.2,21.8,4.6,18.5,23.6,88.62,970.0,3.9818,2021,10,31,304,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.91,22.32,2.24,7.27,86.2,86.37
2021-11-01,23.9,18.8,21.1,4.9,20.7,22.8,89.69,970.0,3.6523,2021,11,1,305,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.77,22.26,2.81,7.02,86.61,86.51
2021-11-02,25.5,19.4,21.8,0.5,23.9,22.9,88.4,970.0,3.4872,2021,11,2,306,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.74,22.21,2.81,6.97,87.06,86.69
2021-11-03,25.5,19.2,21.5,7.8,18.5,23.4,87.75,970.0,3.5174,2021,11,3,307,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.66,22.13,3.93,7.17,87.52,86.76
2021-11-04,26.6,19.4,21.9,2.8,13.6,24.1,88.06,970.0,4.0723,2021,11,4,308,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.7,22.1,4.33,7.09,88.26,86.79
2021-11-05,25.8,18.5,21.1,11.0,10.1,23.8,85.96,970.0,3.919,2021,11,5,309,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.64,22.08,4.89,7.28,88.04,86.74
2021-11-06,26.3,18.8,22.0,0.5,13.6,23.9,88.94,970.0,4.4467,2021,11,6,310,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.6,22.04,4.59,7.11,88.2,86.98
2021-11-07,24.0,18.9,21.2,1.0,20.0,22.6,90.23,970.0,3.3211,2021,11,7,311,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.51,21.99,4.07,6.82,88.43,87.03
2021-11-08,24.3,19.0,20.7,3.6,17.1,22.0,93.34,970.0,2.0652,2021,11,8,312,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.46,21.95,3.89,6.61,88.95,87.18
2021-11-09,23.8,17.8,20.4,0.0,15.3,20.9,89.66,970.0,3.9665,2021,11,9,313,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.26,21.89,3.81,6.36,89.13,87.27
2021-11-10,22.3,17.1,19.6,1.9,15.3,20.3,86.38,970.0,2.6122,2021,11,10,314,Post-Monsoon,Normal,Light,Medium,0,0,0,1,20.99,21.81,2.97,5.84,88.94,87.32
2021-11-11,19.1,17.1,18.0,20.4,23.2,17.7,90.86,970.0,2.0419,2021,11,11,315,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,20.43,21.7,5.49,6.04,89.34,87.45
2021-11-12,23.5,17.5,19.8,5.7,18.4,21.1,92.88,970.0,1.8554,2021,11,12,316,Post-Monsoon,Normal,Light,Medium,0,0,0,1,20.24,21.64,4.73,5.87,90.33,87.63
2021-11-13,25.5,19.2,21.4,18.9,8.3,24.4,84.72,970.0,2.31,2021,11,13,317,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,20.16,21.62,7.36,5.88,89.72,87.69
2021-11-14,25.6,19.0,21.2,11.9,8.4,24.4,90.28,970.0,3.4291,2021,11,14,318,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,20.16,21.58,8.91,5.81,89.73,87.82
2021-11-15,26.2,19.0,21.7,17.8,10.9,24.5,88.16,970.0,3.8275,2021,11,15,319,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,20.3,21.55,10.94,6.03,88.99,87.84
2021-11-16,25.6,19.6,21.6,15.55,14.8,24.1,89.35,970.0,3.521,2021,11,16,320,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,20.47,21.52,13.16,6.36,88.95,87.8
2021-11-17,26.5,19.2,21.6,13.3,13.7,24.4,89.94,970.0,4.0231,2021,11,17,321,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,20.76,21.49,14.79,6.61,89.46,87.88
2021-11-18,21.1,19.4,20.0,11.366666666666667,20.1,21.7,92.65,970.0,0.96,2021,11,18,322,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.04,21.4,13.5,6.97,89.71,88.15
2021-11-19,22.4,19.1,20.5,9.433333333333334,18.5,22.4,93.42,970.0,2.3006,2021,11,19,323,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.14,21.31,14.04,6.89,89.79,88.38
2021-11-20,24.8,19.6,21.2,7.5,15.0,23.4,91.97,970.0,3.1109,2021,11,20,324,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.11,21.26,12.41,6.9,90.82,88.47
2021-11-21,26.6,19.4,21.9,17.9,11.8,24.4,82.52,970.0,4.2996,2021,11,21,325,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.21,21.23,13.26,7.4,89.72,88.32
2021-11-22,26.4,18.4,21.4,8.8,17.3,23.9,87.6,970.0,3.7742,2021,11,22,326,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.17,21.21,11.98,7.38,89.64,88.37
2021-11-23,27.0,19.1,22.3,1.0,13.2,24.6,88.97,970.0,5.0179,2021,11,23,327,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.27,21.24,9.9,6.98,89.58,88.5
2021-11-24,26.5,18.6,21.7,0.4,21.3,23.3,86.12,970.0,4.6042,2021,11,24,328,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.29,21.23,8.06,6.96,89.04,88.48
2021-11-25,26.1,18.6,21.8,0.0,21.7,22.5,88.19,970.0,4.1134,2021,11,25,329,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.54,21.22,6.43,6.94,88.4,88.58
2021-11-26,25.5,18.0,21.4,0.0,22.9,21.8,87.03,970.0,3.2292,2021,11,26,330,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.67,21.2,5.09,6.94,87.49,88.66
2021-11-27,21.6,18.5,19.9,5.1,22.2,20.3,89.97,970.0,2.2764,2021,11,27,331,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.49,21.14,4.74,7.11,87.2,88.9
2021-11-28,23.9,19.4,20.9,4.4,17.8,22.3,91.44,970.0,2.6657,2021,11,28,332,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.34,21.12,2.81,7.02,88.47,89.03
2021-11-29,24.0,19.3,21.1,1.4,26.0,21.9,90.37,970.0,2.2615,2021,11,29,333,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.3,21.08,1.76,6.98,88.87,89.12
2021-11-30,25.0,19.2,21.3,1.4,22.2,22.1,88.26,970.0,3.8858,2021,11,30,334,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.16,21.07,1.81,6.87,88.77,89.1
2021-12-01,25.5,18.5,21.4,1.0,19.1,22.4,87.75,970.0,3.4258,2021,12,1,335,Winter,Normal,Light,Medium,1,0,0,0,21.11,21.08,1.9,6.74,89.0,89.04
2021-12-02,25.9,19.2,21.6,3.9,11.6,24.2,85.94,970.0,3.294,2021,12,2,336,Winter,Normal,Light,Medium,1,0,0,0,21.09,21.07,2.46,6.86,88.68,88.96
2021-12-03,26.4,18.4,21.6,1.8,13.4,24.0,84.92,970.0,3.7639,2021,12,3,337,Winter,Normal,Light,Medium,1,0,0,0,21.11,21.07,2.71,6.66,88.38,88.86
2021-12-04,25.0,18.2,21.3,4.2,5.6,24.2,80.07,970.0,3.9031,2021,12,4,338,Winter,Normal,Light,Medium,1,0,0,0,21.31,21.05,2.59,6.7,86.96,88.6
2021-12-05,26.6,17.8,21.6,1.2,7.9,23.9,82.17,970.0,4.1981,2021,12,5,339,Winter,Normal,Light,Medium,1,0,0,0,21.41,21.07,2.13,6.38,85.64,88.47
2021-12-06,25.8,18.1,21.7,0.7,12.1,23.7,86.94,970.0,3.3298,2021,12,6,340,Winter,Normal,Light,Medium,1,0,0,0,21.5,21.06,2.03,6.38,85.15,88.4
2021-12-07,26.5,17.9,21.6,0.1,13.1,22.9,85.32,970.0,3.7644,2021,12,7,341,Winter,Normal,Light,Medium,1,0,0,0,21.54,21.07,1.84,6.36,84.73,88.24
2021-12-08,26.8,17.2,21.3,0.0,15.3,22.2,82.77,970.0,5.1072,2021,12,8,342,Winter,Normal,No Rain,Medium,1,0,0,0,21.53,21.09,1.7,6.24,84.02,87.89
2021-12-09,26.6,19.0,21.9,0.5,14.1,23.3,85.37,970.0,3.1114,2021,12,9,343,Winter,Normal,Light,Medium,1,0,0,0,21.57,21.14,1.21,6.25,83.94,87.74
2021-12-10,26.0,17.7,21.2,0.0,17.1,21.9,85.14,970.0,5.5123,2021,12,10,344,Winter,Normal,No Rain,Medium,1,0,0,0,21.51,21.2,0.96,6.19,83.97,87.7
2021-12-11,25.4,18.7,21.1,2.3,19.8,22.0,87.6,970.0,3.6218,2021,12,11,345,Winter,Normal,Light,Medium,1,0,0,0,21.49,21.3,0.69,5.58,85.04,87.59
2021-12-12,25.1,17.1,21.0,0.4,22.5,21.3,87.26,970.0,3.5129,2021,12,12,346,Winter,Normal,Light,Medium,1,0,0,0,21.4,21.34,0.57,5.41,85.77,87.41
2021-12-13,25.0,18.2,20.7,1.2,18.1,21.4,87.83,970.0,3.2383,2021,12,13,347,Winter,Normal,Light,Medium,1,0,0,0,21.26,21.32,0.64,4.82,85.9,87.51
2021-12-14,25.0,18.2,20.8,0.8,19.6,21.3,87.69,970.0,3.4613,2021,12,14,348,Winter,Normal,Light,Medium,1,0,0,0,21.14,21.3,0.74,4.45,86.24,87.42
2021-12-15,25.3,17.5,20.5,0.0,16.1,20.8,85.28,970.0,3.2666,2021,12,15,349,Winter,Normal,No Rain,Medium,1,0,0,0,21.03,21.26,0.74,3.85,86.6,87.33
2021-12-16,25.6,17.3,20.7,0.0,14.0,21.3,84.29,970.0,4.663,2021,12,16,350,Winter,Normal,No Rain,Medium,1,0,0,0,20.86,21.23,0.67,3.34,86.44,87.16
2021-12-17,25.8,16.9,20.5,0.0,13.0,21.0,82.23,970.0,5.1302,2021,12,17,351,Winter,Normal,No Rain,Medium,1,0,0,0,20.76,21.2,0.67,2.89,86.03,86.9
2021-12-18,25.3,15.8,19.7,0.0,13.7,19.6,80.39,970.0,4.9493,2021,12,18,352,Winter,Normal,No Rain,Medium,1,0,0,0,20.56,21.19,0.34,2.51,85.0,86.49
2021-12-19,24.1,14.1,18.5,0.0,16.0,17.4,79.4,970.0,5.3734,2021,12,19,353,Winter,Normal,No Rain,Medium,1,0,0,0,20.2,21.12,0.29,2.2,83.87,86.03
2021-12-20,24.4,13.2,18.3,0.0,13.8,18.2,81.45,970.0,5.5649,2021,12,20,354,Winter,Normal,No Rain,Medium,1,0,0,0,19.86,21.02,0.11,1.95,82.96,85.68
2021-12-21,24.9,14.4,18.9,0.0,10.9,19.7,74.0,970.0,5.2625,2021,12,21,355,Winter,Normal,No Rain,Medium,1,0,0,0,19.59,20.92,0.0,1.35,81.01,85.39
2021-12-22,25.5,13.8,19.2,0.0,11.0,19.6,78.01,970.0,4.8286,2021,12,22,356,Winter,Normal,No Rain,Medium,1,0,0,0,19.4,20.85,0.0,1.06,79.97,85.07
2021-12-23,26.2,14.3,19.5,0.0,11.5,19.7,76.31,970.0,5.0614,2021,12,23,357,Winter,Normal,No Rain,Medium,1,0,0,0,19.23,20.76,0.0,1.03,78.83,84.65
2021-12-24,26.6,13.6,19.6,0.0,11.8,19.1,73.09,970.0,5.3522,2021,12,24,358,Winter,Normal,No Rain,Medium,1,0,0,0,19.1,20.69,0.0,1.01,77.52,84.22
2021-12-25,27.6,13.0,19.8,0.0,11.9,19.4,77.05,970.0,5.477,2021,12,25,359,Winter,Normal,No Rain,Medium,1,0,0,0,19.11,20.62,0.0,1.01,77.04,83.84
2021-12-26,27.7,14.5,20.4,0.0,13.4,20.3,80.71,970.0,5.3986,2021,12,26,360,Winter,Normal,No Rain,Medium,1,0,0,0,19.39,20.59,0.0,1.01,77.23,83.63
2021-12-27,26.0,15.4,19.8,0.0,13.5,19.9,81.15,970.0,5.6186,2021,12,27,361,Winter,Normal,No Rain,Medium,1,0,0,0,19.6,20.58,0.0,0.84,77.19,83.34
2021-12-28,26.0,15.4,20.1,0.0,17.0,19.9,82.94,970.0,5.4958,2021,12,28,362,Winter,Normal,No Rain,Medium,1,0,0,0,19.77,20.56,0.0,0.7,78.47,83.06
2021-12-29,26.1,16.8,20.7,0.0,17.1,20.8,82.45,970.0,5.2567,2021,12,29,363,Winter,Normal,No Rain,Medium,1,0,0,0,19.99,20.54,0.0,0.65,79.1,82.79
2021-12-30,26.0,15.2,20.1,0.6,19.8,19.9,83.39,970.0,4.4986,2021,12,30,364,Winter,Normal,Light,Medium,1,0,0,0,20.07,20.5,0.09,0.62,80.11,82.63
2021-12-31,26.1,18.0,20.8,2.4,25.0,20.5,86.54,970.0,2.7641,2021,12,31,365,Winter,Normal,Light,Medium,1,0,0,0,20.24,20.48,0.43,0.67,82.03,82.59
2022-01-01,25.9,18.1,20.8,2.3,22.1,20.9,85.66,970.0,3.5268,2022,1,1,1,Winter,Normal,Light,Medium,1,0,0,0,20.39,20.46,0.76,0.62,83.26,82.58
2022-01-02,27.0,16.1,20.7,0.0,18.8,20.5,83.39,970.0,5.2426,2022,1,2,2,Winter,Normal,No Rain,Medium,1,0,0,0,20.43,20.43,0.76,0.56,83.65,82.53
2022-01-03,26.9,15.6,20.5,0.0,16.6,20.3,78.96,970.0,5.2183,2022,1,3,3,Winter,Normal,No Rain,Medium,1,0,0,0,20.53,20.4,0.76,0.42,83.33,82.49
2022-01-04,26.5,16.3,20.4,0.0,16.2,20.0,81.36,970.0,5.2294,2022,1,4,4,Winter,Normal,No Rain,Medium,1,0,0,0,20.57,20.36,0.76,0.38,83.11,82.47
2022-01-05,26.4,14.8,20.2,0.0,15.9,20.4,77.66,970.0,5.3335,2022,1,5,5,Winter,Normal,No Rain,Medium,1,0,0,0,20.5,20.31,0.76,0.35,82.42,82.16
2022-01-06,27.0,16.1,20.9,0.0,15.5,21.2,80.79,970.0,5.3654,2022,1,6,6,Winter,Normal,No Rain,Medium,1,0,0,0,20.61,20.29,0.67,0.35,82.05,82.01
2022-01-07,26.3,17.2,21.3,0.1,17.2,21.4,81.7,970.0,4.7546,2022,1,7,7,Winter,Normal,Light,Medium,1,0,0,0,20.69,20.29,0.34,0.35,81.36,81.97
2022-01-08,27.0,17.8,21.6,0.0,17.3,22.2,81.81,970.0,4.2442,2022,1,8,8,Winter,Normal,No Rain,Medium,1,0,0,0,20.8,20.28,0.01,0.34,80.81,81.85
2022-01-09,27.0,17.1,21.4,0.0,13.7,22.0,80.97,970.0,4.8134,2022,1,9,9,Winter,Normal,No Rain,Medium,1,0,0,0,20.9,20.28,0.01,0.34,80.46,81.71
2022-01-10,27.0,17.0,21.5,0.2,16.2,22.3,77.92,970.0,4.9646,2022,1,10,10,Winter,Normal,Light,Medium,1,0,0,0,21.04,20.3,0.04,0.27,80.32,81.39
2022-01-11,27.9,16.2,21.6,0.1,14.3,22.3,77.77,970.0,5.4473,2022,1,11,11,Winter,Normal,Light,Medium,1,0,0,0,21.21,20.32,0.06,0.26,79.8,81.07
2022-01-12,27.1,18.1,21.8,0.2,13.0,22.5,80.29,970.0,4.7006,2022,1,12,12,Winter,Normal,Light,Medium,1,0,0,0,21.44,20.35,0.09,0.22,80.18,80.82
2022-01-13,27.4,17.0,21.5,0.0,14.7,21.9,79.51,970.0,5.2094,2022,1,13,13,Winter,Normal,No Rain,Medium,1,0,0,0,21.53,20.38,0.09,0.2,80.0,80.55
2022-01-14,27.3,17.5,21.6,0.0,13.0,22.1,78.49,970.0,5.0172,2022,1,14,14,Winter,Normal,No Rain,Medium,1,0,0,0,21.57,20.41,0.07,0.2,79.54,80.32
2022-01-15,28.2,16.1,21.7,0.0,16.6,22.1,73.33,970.0,5.3712,2022,1,15,15,Winter,Normal,No Rain,Medium,1,0,0,0,21.59,20.45,0.07,0.2,78.33,79.96
2022-01-16,27.0,18.1,21.6,0.5,18.2,21.9,78.88,970.0,4.674,2022,1,16,16,Winter,Normal,Light,Medium,1,0,0,0,21.61,20.48,0.14,0.21,78.03,79.85
2022-01-17,26.8,17.3,21.1,0.2,19.5,20.8,78.42,970.0,4.9822,2022,1,17,17,Winter,Normal,Light,Medium,1,0,0,0,21.56,20.53,0.14,0.22,78.1,79.78
2022-01-18,27.2,16.0,21.2,0.0,14.7,21.1,75.65,970.0,5.0851,2022,1,18,18,Winter,Normal,No Rain,Medium,1,0,0,0,21.5,20.62,0.13,0.22,77.8,79.66
2022-01-19,27.1,15.8,20.8,0.0,13.6,20.4,72.14,970.0,5.687,2022,1,19,19,Winter,Normal,No Rain,Medium,1,0,0,0,21.36,20.7,0.1,0.22,76.63,79.34
2022-01-20,28.2,13.8,20.6,0.0,13.0,19.9,63.92,970.0,5.9009,2022,1,20,20,Winter,Normal,No Rain,Medium,1,0,0,0,21.23,20.76,0.1,0.22,74.4,79.01
2022-01-21,30.1,15.2,22.0,0.0,18.0,20.9,63.12,970.0,5.9647,2022,1,21,21,Winter,Normal,No Rain,Medium,1,0,0,0,21.29,20.85,0.1,0.22,72.21,78.51
2022-01-22,29.1,14.4,21.5,0.0,12.5,20.4,65.11,970.0,6.143,2022,1,22,22,Winter,Normal,No Rain,Medium,1,0,0,0,21.26,20.92,0.1,0.22,71.03,78.14
2022-01-23,28.5,14.4,21.3,0.0,12.9,20.2,69.45,970.0,6.1901,2022,1,23,23,Winter,Normal,No Rain,Medium,1,0,0,0,21.21,20.98,0.03,0.22,69.69,78.02
2022-01-24,27.5,13.8,20.8,0.0,13.2,19.9,62.8,970.0,6.3115,2022,1,24,24,Winter,Normal,No Rain,Medium,1,0,0,0,21.17,21.01,0.0,0.22,67.46,77.54
2022-01-25,27.6,14.2,20.8,0.0,14.2,20.0,71.47,970.0,5.5433,2022,1,25,25,Winter,Normal,No Rain,Medium,1,0,0,0,21.11,21.02,0.0,0.22,66.86,77.23
2022-01-26,27.4,16.8,21.8,0.0,13.0,22.3,81.19,970.0,4.7976,2022,1,26,26,Winter,Normal,No Rain,Medium,1,0,0,0,21.26,21.09,0.0,0.22,68.15,77.24
2022-01-27,25.2,17.4,21.1,2.3,16.6,21.7,75.83,970.0,4.5398,2022,1,27,27,Winter,Normal,Light,Medium,1,0,0,0,21.33,21.12,0.33,0.3,69.85,77.0
2022-01-28,26.6,17.0,21.1,0.0,24.0,20.3,73.84,970.0,3.7793,2022,1,28,28,Winter,Normal,No Rain,Medium,1,0,0,0,21.2,21.14,0.33,0.3,71.38,76.71
2022-01-29,27.9,15.9,21.2,0.0,19.3,20.9,74.44,970.0,4.4222,2022,1,29,29,Winter,Normal,No Rain,Medium,1,0,0,0,21.16,21.17,0.33,0.28,72.72,76.41
2022-01-30,28.1,17.1,22.1,0.2,12.5,23.3,71.88,970.0,5.0426,2022,1,30,30,Winter,Normal,Light,Medium,1,0,0,0,21.27,21.22,0.36,0.2,73.06,75.92
2022-01-31,29.6,17.9,23.4,0.0,15.5,24.7,69.69,970.0,5.6866,2022,1,31,31,Winter,Normal,No Rain,Medium,1,0,0,0,21.64,21.3,0.36,0.13,74.05,75.39
2022-02-01,29.5,18.2,23.1,0.0,11.6,24.0,70.03,970.0,5.3765,2022,2,1,32,Winter,Normal,No Rain,Medium,1,0,0,0,21.97,21.38,0.36,0.13,73.84,74.95
2022-02-02,29.9,16.7,22.7,0.0,13.7,23.5,65.8,970.0,5.7886,2022,2,2,33,Winter,Normal,No Rain,Medium,1,0,0,0,22.1,21.46,0.36,0.13,71.64,74.51
2022-02-03,29.0,16.7,22.4,0.0,13.5,22.8,69.01,970.0,4.8977,2022,2,3,34,Winter,Normal,No Rain,Medium,1,0,0,0,22.29,21.52,0.03,0.13,70.67,74.1
2022-02-04,29.4,15.5,22.3,0.0,12.3,21.6,63.54,970.0,6.3701,2022,2,4,35,Winter,Normal,No Rain,Medium,1,0,0,0,22.46,21.59,0.03,0.13,69.2,73.63
2022-02-05,29.6,16.1,22.4,0.0,14.4,22.3,66.78,970.0,6.1272,2022,2,5,36,Winter,Normal,No Rain,Medium,1,0,0,0,22.63,21.64,0.03,0.13,68.1,73.16
2022-02-06,28.2,17.6,22.5,0.0,15.9,22.6,71.58,970.0,4.8401,2022,2,6,37,Winter,Normal,No Rain,Medium,1,0,0,0,22.69,21.68,0.0,0.12,68.06,72.82
2022-02-07,29.0,18.5,23.0,0.0,13.8,23.3,69.43,970.0,5.3405,2022,2,7,38,Winter,Normal,No Rain,Medium,1,0,0,0,22.63,21.73,0.0,0.12,68.02,72.41
2022-02-08,28.8,16.2,22.2,0.0,12.9,22.5,66.73,970.0,5.471,2022,2,8,39,Winter,Normal,No Rain,Medium,1,0,0,0,22.5,21.76,0.0,0.12,67.55,71.93
2022-02-09,28.5,15.4,21.8,0.0,17.6,21.1,66.42,970.0,6.0715,2022,2,9,40,Winter,Normal,No Rain,Medium,1,0,0,0,22.37,21.77,0.0,0.12,67.64,71.55
2022-02-10,28.9,15.9,21.8,0.0,16.3,20.9,57.94,970.0,6.2914,2022,2,10,41,Winter,Normal,No Rain,Medium,1,0,0,0,22.29,21.77,0.0,0.11,66.06,70.89
2022-02-11,29.1,15.9,22.2,0.0,20.7,20.3,56.93,970.0,6.4018,2022,2,11,42,Winter,Normal,No Rain,Medium,1,0,0,0,22.27,21.79,0.0,0.11,65.12,70.11
2022-02-12,28.8,16.3,22.2,0.0,20.5,20.6,63.41,970.0,6.2873,2022,2,12,43,Winter,Normal,No Rain,Medium,1,0,0,0,22.24,21.81,0.0,0.11,64.63,69.58
2022-02-13,28.5,16.1,21.9,0.0,15.5,21.5,61.85,970.0,6.0274,2022,2,13,44,Winter,Normal,No Rain,Medium,1,0,0,0,22.16,21.82,0.0,0.11,63.24,69.02
2022-02-14,28.3,15.9,21.9,0.0,16.8,21.6,63.43,970.0,5.3316,2022,2,14,45,Winter,Normal,No Rain,Medium,1,0,0,0,22.0,21.83,0.0,0.11,62.39,68.69
2022-02-15,28.7,17.0,22.7,0.0,17.1,22.5,66.03,970.0,5.0004,2022,2,15,46,Winter,Normal,No Rain,Medium,1,0,0,0,22.07,21.86,0.0,0.09,62.29,68.26
2022-02-16,29.5,16.0,22.7,0.0,19.2,22.2,62.5,970.0,5.3117,2022,2,16,47,Winter,Normal,No Rain,Medium,1,0,0,0,22.2,21.92,0.0,0.08,61.73,67.73
2022-02-17,29.5,16.5,22.7,0.0,21.8,21.5,62.15,970.0,5.9364,2022,2,17,48,Winter,Normal,No Rain,Medium,1,0,0,0,22.33,21.97,0.0,0.08,62.33,67.28
2022-02-18,29.4,15.2,22.4,0.0,20.4,21.2,61.18,970.0,6.3096,2022,2,18,49,Winter,Normal,No Rain,Medium,1,0,0,0,22.36,22.02,0.0,0.08,62.94,66.92
2022-02-19,29.6,15.9,22.4,0.0,16.3,21.5,58.34,970.0,6.5026,2022,2,19,50,Winter,Normal,No Rain,Medium,1,0,0,0,22.39,22.08,0.0,0.08,62.21,66.73
2022-02-20,30.8,16.0,22.9,0.0,15.5,22.5,55.62,970.0,6.6029,2022,2,20,51,Winter,Normal,No Rain,Medium,1,0,0,0,22.53,22.11,0.0,0.08,61.32,66.48
2022-02-21,31.5,17.0,23.9,0.0,12.1,23.6,60.03,970.0,6.4308,2022,2,21,52,Winter,Normal,No Rain,Medium,1,0,0,0,22.81,22.19,0.0,0.08,60.84,66.31
2022-02-22,31.4,18.6,24.5,0.0,19.8,24.1,56.08,970.0,5.5358,2022,2,22,53,Winter,Normal,No Rain,Medium,1,0,0,0,23.07,22.3,0.0,0.08,59.41,65.86
2022-02-23,29.9,17.0,23.1,0.0,17.8,22.1,58.48,970.0,6.6211,2022,2,23,54,Winter,Normal,No Rain,Medium,1,0,0,0,23.13,22.37,0.0,0.08,58.84,65.72
2022-02-24,29.0,15.9,22.2,0.0,14.9,21.0,54.16,970.0,7.0562,2022,2,24,55,Winter,Normal,No Rain,Medium,1,0,0,0,23.06,22.42,0.0,0.08,57.7,65.14
2022-02-25,30.7,14.6,22.6,0.0,16.6,20.7,49.27,970.0,6.8947,2022,2,25,56,Winter,Normal,No Rain,Low,1,0,0,0,23.09,22.45,0.0,0.08,56.0,64.08
2022-02-26,29.7,15.7,22.1,0.0,16.0,21.1,54.72,970.0,7.3152,2022,2,26,57,Winter,Normal,No Rain,Medium,1,0,0,0,23.04,22.48,0.0,0.01,55.48,63.38
2022-02-27,30.0,17.4,22.9,0.0,16.8,22.4,58.58,970.0,7.1381,2022,2,27,58,Winter,Normal,No Rain,Medium,1,0,0,0,23.04,22.54,0.0,0.01,55.9,62.87
2022-02-28,29.4,15.9,22.9,0.0,17.6,21.3,53.38,970.0,7.3008,2022,2,28,59,Winter,Normal,No Rain,Medium,1,0,0,0,22.9,22.6,0.0,0.01,54.95,62.17
2022-03-01,30.0,17.0,23.6,0.0,19.1,21.8,49.46,970.0,7.14,2022,3,1,60,Summer,Normal,No Rain,Low,0,1,0,0,22.77,22.65,0.0,0.0,54.01,61.42
2022-03-02,30.2,17.2,23.3,0.0,19.7,19.9,38.76,970.0,6.4236,2022,3,2,61,Summer,Normal,No Rain,Low,0,1,0,0,22.8,22.64,0.0,0.0,51.19,60.39
2022-03-03,30.5,16.4,23.2,0.0,22.4,20.5,40.86,970.0,6.8455,2022,3,3,62,Summer,Normal,No Rain,Low,0,1,0,0,22.94,22.65,0.0,0.0,49.29,59.41
2022-03-04,31.2,16.0,23.4,0.0,23.2,20.9,36.74,970.0,7.0046,2022,3,4,63,Summer,Normal,No Rain,Low,0,1,0,0,23.06,22.67,0.0,0.0,47.5,58.45
2022-03-05,30.9,15.9,23.3,0.0,20.4,21.1,45.38,970.0,7.0596,2022,3,5,64,Summer,Normal,No Rain,Low,0,1,0,0,23.23,22.7,0.0,0.0,46.17,57.66
2022-03-06,30.6,17.2,23.5,0.0,22.6,21.9,52.91,970.0,6.4162,2022,3,6,65,Summer,Normal,No Rain,Medium,0,1,0,0,23.31,22.74,0.0,0.0,45.36,57.3
2022-03-07,27.8,17.6,21.7,3.4,22.5,21.3,54.4,970.0,4.1146,2022,3,7,66,Summer,Normal,Light,Medium,0,1,0,0,23.14,22.72,0.49,0.11,45.5,56.89
2022-03-08,30.1,17.3,23.6,0.1,17.1,23.4,49.96,970.0,6.7735,2022,3,8,67,Summer,Normal,Light,Medium,0,1,0,0,23.14,22.75,0.5,0.12,45.57,56.17
