date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season
2021-03-05,31.3,15.3,23.3,0.0,15.3,22.0,47.2,970.0,7.4606,2021,3,5,64,Summer
2021-03-06,33.0,16.2,24.5,0.0,13.0,23.6,46.94,970.0,7.3567,2021,3,6,65,Summer
2021-03-07,32.7,17.1,24.9,0.0,16.1,23.7,49.87,970.0,7.2336,2021,3,7,66,Summer
2021-03-08,31.7,17.3,24.4,0.0,16.9,22.9,49.27,970.0,7.4503,2021,3,8,67,Summer
2021-03-09,31.6,17.0,24.3,0.0,21.6,23.1,48.44,970.0,7.4508,2021,3,9,68,Summer
2021-03-10,31.7,17.6,24.7,0.0,21.3,24.5,53.42,970.0,7.206,2021,3,10,69,Summer
2021-03-11,31.6,19.6,24.9,0.0,16.5,24.7,51.34,970.0,6.965,2021,3,11,70,Summer
2021-03-12,31.4,17.8,24.3,0.0,17.2,22.4,45.2,970.0,7.1318,2021,3,12,71,Summer
2021-03-13,31.2,16.0,23.9,0.0,16.7,22.4,45.44,970.0,7.5545,2021,3,13,72,Summer
2021-03-14,31.8,16.8,24.3,0.0,20.3,22.8,47.05,970.0,7.5072,2021,3,14,73,Summer
2021-03-15,31.9,17.0,24.9,0.0,17.7,23.3,43.48,970.0,7.0687,2021,3,15,74,Summer
2021-03-16,32.8,18.2,25.5,0.0,17.3,24.3,41.85,970.0,7.2629,2021,3,16,75,Summer
2021-03-17,32.5,17.3,25.3,0.0,17.1,23.8,38.61,970.0,6.7318,2021,3,17,76,Summer
2021-03-18,32.6,18.4,25.3,0.0,18.3,23.9,46.56,970.0,6.4022,2021,3,18,77,Summer
2021-03-19,32.8,18.2,25.0,0.0,16.9,23.6,41.81,970.0,7.2113,2021,3,19,78,Summer
2021-03-20,32.2,17.1,24.9,0.0,15.1,24.0,36.75,970.0,6.7099,2021,3,20,79,Summer
2021-03-21,33.1,18.8,25.8,0.0,16.8,24.4,37.38,970.0,7.1621,2021,3,21,80,Summer
2021-03-22,33.7,18.1,26.1,0.0,18.4,23.8,38.25,970.0,7.2072,2021,3,22,81,Summer
2021-03-23,33.8,18.5,26.2,0.0,16.8,25.5,42.89,970.0,7.2185,2021,3,23,82,Summer
2021-03-24,33.8,19.0,26.4,0.0,18.8,25.7,43.64,970.0,6.9242,2021,3,24,83,Summer
2021-03-25,34.2,19.6,26.9,0.0,23.4,25.7,40.0,970.0,6.0886,2021,3,25,84,Summer
2021-03-26,34.3,19.8,27.0,0.0,19.8,25.3,39.19,970.0,6.9454,2021,3,26,85,Summer
2021-03-27,34.3,19.5,27.0,0.0,18.1,26.1,47.38,970.0,6.534,2021,3,27,86,Summer
2021-03-28,34.8,20.1,27.2,0.0,19.1,26.6,46.37,970.0,5.0798,2021,3,28,87,Summer
2021-03-29,34.3,20.3,27.4,0.0,17.6,26.4,41.15,970.0,5.4106,2021,3,29,88,Summer
2021-03-30,34.9,20.5,27.4,0.0,15.0,27.2,37.04,970.0,6.2359,2021,3,30,89,Summer
2021-03-31,35.3,22.1,28.9,0.0,13.3,28.2,29.83,970.0,6.6084,2021,3,31,90,Summer
2021-04-01,35.5,21.7,27.9,0.0,14.8,27.8,30.24,970.0,7.3726,2021,4,1,91,Summer
2021-04-02,35.2,20.0,27.4,0.0,15.5,27.2,30.31,970.0,7.6781,2021,4,2,92,Summer
2021-04-03,34.1,20.9,27.4,0.0,21.2,28.0,31.43,970.0,6.961,2021,4,3,93,Summer
2021-04-04,33.7,21.4,27.6,0.0,13.4,27.9,32.16,970.0,6.3509,2021,4,4,94,Summer
2021-04-05,33.5,21.9,27.5,0.0,21.5,27.7,38.93,970.0,6.3437,2021,4,5,95,Summer
2021-04-06,34.9,20.4,27.4,0.0,19.4,27.1,44.42,970.0,6.415,2021,4,6,96,Summer
2021-04-07,34.7,19.1,27.3,0.0,22.7,25.9,38.33,970.0,7.0306,2021,4,7,97,Summer
2021-04-08,34.8,20.4,27.3,0.0,17.6,26.1,31.95,970.0,6.0689,2021,4,8,98,Summer
2021-04-09,34.2,20.0,27.0,0.0,17.7,25.9,37.74,970.0,6.5467,2021,4,9,99,Summer
2021-04-10,33.8,19.6,26.5,0.0,17.0,25.9,44.51,970.0,6.7781,2021,4,10,100,Summer
2021-04-11,33.8,19.8,26.5,0.0,17.3,26.9,47.89,970.0,6.2314,2021,4,11,101,Summer
2021-04-12,33.7,21.0,26.5,0.0,19.3,27.2,50.64,970.0,5.7744,2021,4,12,102,Summer
2021-04-13,33.1,21.2,26.7,0.0,16.9,27.6,51.56,970.0,5.7048,2021,4,13,103,Summer
2021-04-14,30.1,21.5,24.7,4.6,16.1,27.0,57.58,970.0,4.9174,2021,4,14,104,Summer
2021-04-15,28.7,20.0,23.0,22.6,11.5,26.2,73.13,970.0,5.6194,2021,4,15,105,Summer
2021-04-16,30.0,19.0,24.5,0.9,12.0,26.3,63.5,970.0,6.3461,2021,4,16,106,Summer
2021-04-17,32.3,20.1,26.5,0.0,12.3,28.0,59.81,970.0,6.155,2021,4,17,107,Summer
2021-04-18,33.0,21.2,26.5,0.2,13.8,27.7,56.76,970.0,6.3823,2021,4,18,108,Summer
2021-04-19,33.4,20.6,26.8,0.0,12.3,28.5,60.5,970.0,6.2316,2021,4,19,109,Summer
2021-04-20,31.0,21.6,25.2,7.9,11.8,27.7,61.44,970.0,5.291,2021,4,20,110,Summer
2021-04-21,30.9,20.6,24.9,8.8,10.5,27.5,66.22,970.0,6.0094,2021,4,21,111,Summer
2021-04-22,32.2,20.5,25.9,1.1,16.1,28.5,61.35,970.0,6.0653,2021,4,22,112,Summer
2021-04-23,31.0,21.1,24.4,12.2,12.0,27.6,66.39,970.0,5.5466,2021,4,23,113,Summer
2021-04-24,30.0,20.4,24.0,17.6,11.1,27.4,65.13,970.0,5.837,2021,4,24,114,Summer
2021-04-25,32.0,20.7,25.7,0.1,11.5,28.0,59.96,970.0,5.9386,2021,4,25,115,Summer
2021-04-26,32.7,21.0,26.3,0.0,9.6,27.8,65.95,970.0,6.4481,2021,4,26,116,Summer
2021-04-27,32.9,20.1,26.1,0.0,13.7,27.2,61.03,970.0,6.0593,2021,4,27,117,Summer
2021-04-28,32.7,20.2,26.9,0.0,11.0,27.7,58.54,970.0,6.5498,2021,4,28,118,Summer
2021-04-29,32.0,22.1,26.3,0.5,12.3,28.1,55.64,970.0,6.3072,2021,4,29,119,Summer
2021-04-30,33.0,21.2,26.5,0.0,18.9,27.6,61.4,970.0,5.7686,2021,4,30,120,Summer
2021-05-01,32.8,21.1,26.8,0.0,14.3,27.8,64.91,970.0,6.3624,2021,5,1,121,Summer
2021-05-02,32.7,21.2,26.7,0.0,14.3,28.5,62.4,970.0,5.8303,2021,5,2,122,Summer
2021-05-03,32.1,21.8,26.4,0.8,15.4,28.1,60.82,970.0,5.5788,2021,5,3,123,Summer
2021-05-04,30.2,21.4,25.2,3.3,14.5,27.7,61.03,970.0,5.2742,2021,5,4,124,Summer
2021-05-05,33.8,20.1,26.8,0.0,19.3,28.7,58.02,970.0,6.5052,2021,5,5,125,Summer
2021-05-06,33.0,21.8,27.1,0.0,16.1,28.6,57.91,970.0,6.126,2021,5,6,126,Summer
2021-05-07,31.4,21.9,26.3,0.7,16.6,28.4,59.65,970.0,5.735,2021,5,7,127,Summer
2021-05-08,33.2,21.3,26.8,0.9,20.1,28.4,57.84,970.0,5.7732,2021,5,8,128,Summer
2021-05-09,33.5,21.4,27.3,0.1,16.0,29.0,56.78,970.0,6.768,2021,5,9,129,Summer
2021-05-10,32.2,22.1,26.3,4.9,11.8,29.4,59.52,970.0,5.0777,2021,5,10,130,Summer
2021-05-11,31.6,22.0,25.9,14.2,9.6,29.4,66.44,970.0,5.9186,2021,5,11,131,Summer
2021-05-12,30.9,21.4,25.1,10.0,14.0,28.6,70.17,970.0,4.9356,2021,5,12,132,Summer
2021-05-13,31.0,21.0,25.1,2.1,12.2,28.8,75.75,970.0,5.8541,2021,5,13,133,Summer
2021-05-14,31.5,20.8,25.7,2.3,22.3,27.6,65.0,970.0,6.4253,2021,5,14,134,Summer
2021-05-15,26.4,21.0,22.9,3.9,22.8,24.3,75.47,970.0,3.0389,2021,5,15,135,Summer
2021-05-16,25.8,20.6,22.6,8.2,20.8,24.5,74.03,970.0,4.0442,2021,5,16,136,Summer
2021-05-17,30.1,20.0,24.3,4.7,16.3,26.7,67.47,970.0,6.4078,2021,5,17,137,Summer
2021-05-18,30.5,20.3,24.8,0.1,19.1,27.0,68.18,970.0,6.9132,2021,5,18,138,Summer
2021-05-19,30.7,20.1,24.7,4.5,14.5,27.4,80.84,970.0,6.6475,2021,5,19,139,Summer
2021-05-20,29.2,21.1,23.8,22.0,16.0,26.5,79.53,970.0,4.981,2021,5,20,140,Summer
2021-05-21,28.9,20.9,23.1,13.9,15.8,25.7,80.22,970.0,5.1454,2021,5,21,141,Summer
2021-05-22,27.8,20.2,23.2,2.4,14.5,25.5,78.4,970.0,5.8598,2021,5,22,142,Summer
2021-05-23,29.2,20.8,24.8,0.1,15.8,26.6,76.87,970.0,6.2494,2021,5,23,143,Summer
2021-05-24,30.2,20.2,24.9,0.0,20.5,26.3,75.43,970.0,6.6427,2021,5,24,144,Summer
2021-05-25,29.3,20.6,23.7,8.6,17.9,25.6,85.96,970.0,5.419,2021,5,25,145,Summer
2021-05-26,28.5,20.3,24.0,0.1,22.0,24.9,76.2,970.0,5.8411,2021,5,26,146,Summer
2021-05-27,29.8,19.5,24.3,0.0,24.2,24.8,74.16,970.0,6.7754,2021,5,27,147,Summer
2021-05-28,30.5,18.3,24.3,0.0,19.4,25.2,70.03,970.0,7.2319,2021,5,28,148,Summer
2021-05-29,29.6,19.7,24.6,0.5,15.5,26.2,70.37,970.0,7.2041,2021,5,29,149,Summer
2021-05-30,31.0,20.0,25.0,0.2,16.6,26.6,72.95,970.0,7.1364,2021,5,30,150,Summer
2021-05-31,31.6,20.1,25.3,0.5,15.6,27.1,73.43,970.0,7.2026,2021,5,31,151,Summer
2021-06-01,31.5,20.5,25.5,4.8,17.3,27.8,74.98,970.0,6.6458,2021,6,1,152,Southwest Monsoon
2021-06-02,30.8,21.1,24.8,18.0,11.9,28.1,77.55,970.0,6.5155,2021,6,2,153,Southwest Monsoon
2021-06-03,29.2,21.0,23.7,20.1,9.3,27.4,79.01,970.0,5.365,2021,6,3,154,Southwest Monsoon
2021-06-04,26.2,20.9,22.9,18.3,10.1,26.4,86.32,970.0,4.6975,2021,6,4,155,Southwest Monsoon
2021-06-05,26.9,20.7,23.0,7.3,13.9,25.9,84.36,970.0,4.7431,2021,6,5,156,Southwest Monsoon
2021-06-06,27.0,20.0,23.4,2.3,14.0,25.9,72.91,970.0,5.9938,2021,6,6,157,Southwest Monsoon
2021-06-07,28.9,19.8,24.3,0.0,14.7,26.2,78.89,970.0,7.1978,2021,6,7,158,Southwest Monsoon
2021-06-08,29.5,19.9,24.4,0.0,18.3,26.0,72.28,970.0,7.0994,2021,6,8,159,Southwest Monsoon
2021-06-09,28.2,19.1,23.4,1.7,23.0,24.4,77.55,970.0,6.1188,2021,6,9,160,Southwest Monsoon
2021-06-10,28.1,19.2,23.6,0.7,23.4,24.3,74.73,970.0,5.723,2021,6,10,161,Southwest Monsoon
2021-06-11,28.4,19.6,23.6,0.0,27.5,23.5,77.79,970.0,5.3808,2021,6,11,162,Southwest Monsoon
2021-06-12,27.9,20.2,23.1,3.2,32.1,23.3,75.53,970.0,4.8626,2021,6,12,163,Southwest Monsoon
2021-06-13,26.0,20.1,22.6,2.0,29.6,22.6,72.7,970.0,4.6423,2021,6,13,164,Southwest Monsoon
2021-06-14,24.0,20.0,21.5,4.7,28.4,21.6,77.64,970.0,3.9641,2021,6,14,165,Southwest Monsoon
2021-06-15,26.2,19.8,22.5,2.9,29.8,22.5,79.81,970.0,4.284,2021,6,15,166,Southwest Monsoon
2021-06-16,26.9,20.1,22.7,3.2,29.5,23.0,75.01,970.0,4.4213,2021,6,16,167,Southwest Monsoon
2021-06-17,27.8,20.1,23.3,0.8,32.7,23.0,78.15,970.0,5.3688,2021,6,17,168,Southwest Monsoon
2021-06-18,27.8,20.4,23.3,1.1,30.0,23.1,78.68,970.0,4.6267,2021,6,18,169,Southwest Monsoon
2021-06-19,26.8,19.9,22.7,0.0,27.2,22.6,79.59,970.0,5.2733,2021,6,19,170,Southwest Monsoon
2021-06-20,28.3,20.0,23.6,0.3,26.4,24.2,76.14,970.0,5.8351,2021,6,20,171,Southwest Monsoon
2021-06-21,28.6,19.4,23.6,0.2,21.3,24.8,74.53,970.0,5.929,2021,6,21,172,Southwest Monsoon
2021-06-22,29.5,19.4,24.2,0.0,20.0,25.1,75.69,970.0,5.2855,2021,6,22,173,Southwest Monsoon
2021-06-23,29.7,19.9,24.7,0.3,14.5,26.1,75.38,970.0,5.6885,2021,6,23,174,Southwest Monsoon
2021-06-24,29.0,20.2,24.4,0.6,19.4,25.2,74.27,970.0,5.8682,2021,6,24,175,Southwest Monsoon
2021-06-25,30.2,19.5,24.6,0.0,20.8,24.8,74.05,970.0,6.6238,2021,6,25,176,Southwest Monsoon
2021-06-26,28.0,20.0,23.0,17.2,20.2,24.2,74.48,970.0,4.2926,2021,6,26,177,Southwest Monsoon
2021-06-27,24.9,19.5,22.1,2.6,23.2,23.1,74.63,970.0,3.8467,2021,6,27,178,Southwest Monsoon
2021-06-28,28.4,18.9,23.8,0.1,13.8,25.3,68.14,970.0,5.3671,2021,6,28,179,Southwest Monsoon
2021-06-29,29.9,19.5,25.1,0.6,11.5,27.6,70.26,970.0,6.3917,2021,6,29,180,Southwest Monsoon
2021-06-30,30.6,20.8,25.7,0.8,10.8,28.1,76.84,970.0,6.5964,2021,6,30,181,Southwest Monsoon
2021-07-01,30.4,21.2,24.6,10.9,14.8,27.3,87.65,970.0,3.3391,2021,7,1,182,Southwest Monsoon
2021-07-02,28.3,20.6,23.8,4.3,17.2,26.1,84.52,970.0,5.6177,2021,7,2,183,Southwest Monsoon
2021-07-03,29.5,19.9,23.8,7.8,12.7,26.2,80.84,970.0,5.1084,2021,7,3,184,Southwest Monsoon
2021-07-04,28.6,20.2,23.3,6.9,14.4,25.9,83.4,970.0,5.5973,2021,7,4,185,Southwest Monsoon
2021-07-05,28.8,19.8,23.5,1.6,15.3,25.9,79.99,970.0,6.3557,2021,7,5,186,Southwest Monsoon
2021-07-06,28.5,20.0,23.9,3.8,10.5,27.0,84.16,970.0,5.7619,2021,7,6,187,Southwest Monsoon
2021-07-07,28.1,19.9,23.4,10.0,13.8,26.7,86.64,970.0,4.9903,2021,7,7,188,Southwest Monsoon
2021-07-08,28.7,20.2,23.6,2.3,15.7,26.1,85.38,970.0,6.0353,2021,7,8,189,Southwest Monsoon
2021-07-09,27.5,20.1,22.6,10.9,15.8,25.0,84.45,970.0,5.1504,2021,7,9,190,Southwest Monsoon
2021-07-10,26.1,20.0,22.0,3.4,24.0,22.8,82.02,970.0,4.3805,2021,7,10,191,Southwest Monsoon
2021-07-11,26.6,19.6,22.2,3.0,30.6,22.2,82.45,970.0,4.1513,2021,7,11,192,Southwest Monsoon
2021-07-12,27.4,20.0,22.6,0.7,29.5,23.0,81.82,970.0,4.488,2021,7,12,193,Southwest Monsoon
2021-07-13,26.1,20.3,22.1,4.5,30.9,22.7,81.39,970.0,3.5772,2021,7,13,194,Southwest Monsoon
2021-07-14,23.5,19.9,21.2,10.5,20.7,22.4,84.45,970.0,2.9892,2021,7,14,195,Southwest Monsoon
2021-07-15,23.1,19.1,20.5,17.3,25.1,21.4,83.56,970.0,2.6532,2021,7,15,196,Southwest Monsoon
2021-07-16,23.5,19.6,21.2,22.3,23.0,22.9,82.08,970.0,4.842,2021,7,16,197,Southwest Monsoon
2021-07-17,25.9,20.0,22.0,14.4,18.8,23.7,86.8,970.0,4.661,2021,7,17,198,Southwest Monsoon
2021-07-18,22.4,19.9,20.8,10.9,23.9,22.1,88.74,970.0,3.1682,2021,7,18,199,Southwest Monsoon
2021-07-19,26.8,19.7,22.6,1.7,28.5,23.0,81.26,970.0,4.3361,2021,7,19,200,Southwest Monsoon
2021-07-20,26.5,19.1,22.4,2.2,28.0,22.6,80.76,970.0,5.279,2021,7,20,201,Southwest Monsoon
2021-07-21,25.1,20.0,22.0,3.4,29.2,22.2,80.93,970.0,2.9873,2021,7,21,202,Southwest Monsoon
2021-07-22,23.2,20.0,21.1,11.2,33.8,20.7,83.54,970.0,2.6215,2021,7,22,203,Southwest Monsoon
2021-07-23,25.4,19.4,21.8,8.1,28.6,22.2,79.71,970.0,2.5178,2021,7,23,204,Southwest Monsoon
2021-07-24,27.5,19.7,22.7,2.6,24.1,23.7,80.99,970.0,4.7614,2021,7,24,205,Southwest Monsoon
2021-07-25,27.6,19.9,23.1,1.9,24.3,24.0,84.99,970.0,5.0815,2021,7,25,206,Southwest Monsoon
2021-07-26,26.7,19.9,22.8,0.0,26.3,23.3,83.06,970.0,4.9579,2021,7,26,207,Southwest Monsoon
2021-07-27,27.4,19.1,22.8,0.5,26.5,23.0,80.97,970.0,5.371,2021,7,27,208,Southwest Monsoon
2021-07-28,27.9,19.6,23.1,0.9,27.1,23.3,78.15,970.0,5.6258,2021,7,28,209,Southwest Monsoon
2021-07-29,26.8,19.5,22.7,1.2,26.8,22.8,79.96,970.0,5.3669,2021,7,29,210,Southwest Monsoon
2021-07-30,27.4,19.4,23.0,0.6,27.1,23.2,82.26,970.0,5.3597,2021,7,30,211,Southwest Monsoon
2021-07-31,28.2,19.1,23.1,1.0,28.2,23.4,80.53,970.0,4.8667,2021,7,31,212,Southwest Monsoon
2021-08-01,27.8,19.4,23.1,0.5,27.8,23.2,79.24,970.0,4.6745,2021,8,1,213,Southwest Monsoon
2021-08-02,27.5,18.7,22.8,1.0,27.7,22.7,76.92,970.0,5.1634,2021,8,2,214,Southwest Monsoon
2021-08-03,28.1,19.5,23.0,0.9,25.5,23.5,79.09,970.0,4.4971,2021,8,3,215,Southwest Monsoon
2021-08-04,27.5,19.7,23.1,2.1,27.3,23.6,79.82,970.0,3.9372,2021,8,4,216,Southwest Monsoon
2021-08-05,27.8,19.1,22.8,4.9,25.0,23.6,79.41,970.0,4.1294,2021,8,5,217,Southwest Monsoon
2021-08-06,28.0,19.8,23.3,2.3,26.4,24.1,79.98,970.0,4.7016,2021,8,6,218,Southwest Monsoon
2021-08-07,27.9,20.0,23.0,5.9,20.7,24.6,81.77,970.0,5.484,2021,8,7,219,Southwest Monsoon
2021-08-08,28.3,19.7,23.5,4.0,15.1,25.9,80.69,970.0,6.0499,2021,8,8,220,Southwest Monsoon
2021-08-09,28.1,20.0,23.5,1.3,14.0,26.2,81.35,970.0,5.8111,2021,8,9,221,Southwest Monsoon
2021-08-10,27.7,20.0,23.0,3.8,18.0,24.7,86.33,970.0,4.127,2021,8,10,222,Southwest Monsoon
2021-08-11,27.8,19.6,23.1,7.9,20.4,25.0,82.8,970.0,4.8962,2021,8,11,223,Southwest Monsoon
2021-08-12,26.5,20.1,22.5,8.8,21.7,23.9,85.15,970.0,3.563,2021,8,12,224,Southwest Monsoon
2021-08-13,28.0,19.5,22.6,7.2,21.6,24.1,82.43,970.0,4.6555,2021,8,13,225,Southwest Monsoon
2021-08-14,27.0,19.1,22.4,1.4,21.5,23.5,83.69,970.0,5.2872,2021,8,14,226,Southwest Monsoon
2021-08-15,26.6,18.6,22.5,0.9,22.6,23.3,81.94,970.0,4.6128,2021,8,15,227,Southwest Monsoon
2021-08-16,26.5,19.5,22.5,1.5,19.2,23.9,79.91,970.0,4.3922,2021,8,16,228,Southwest Monsoon
2021-08-17,25.3,19.4,22.0,1.3,16.3,23.7,78.24,970.0,4.4309,2021,8,17,229,Southwest Monsoon
2021-08-18,27.4,19.5,22.6,3.3,20.0,23.9,77.37,970.0,4.824,2021,8,18,230,Southwest Monsoon
2021-08-19,26.2,20.0,22.8,0.2,23.0,23.6,77.31,970.0,4.9817,2021,8,19,231,Southwest Monsoon
2021-08-20,28.2,19.0,23.0,0.4,13.4,24.8,79.88,970.0,5.813,2021,8,20,232,Southwest Monsoon
2021-08-21,26.8,19.8,22.5,1.3,8.8,25.2,81.17,970.0,4.4621,2021,8,21,233,Southwest Monsoon
2021-08-22,27.2,19.2,22.3,20.7,6.5,25.6,79.65,970.0,5.7125,2021,8,22,234,Southwest Monsoon
2021-08-23,26.9,19.0,22.3,11.8,12.6,25.2,85.11,970.0,5.0496,2021,8,23,235,Southwest Monsoon
2021-08-24,27.8,18.9,23.0,2.8,10.0,25.9,80.21,970.0,6.0187,2021,8,24,236,Southwest Monsoon
2021-08-25,27.3,19.8,23.0,9.7,13.3,25.8,80.26,970.0,5.7538,2021,8,25,237,Southwest Monsoon
2021-08-26,27.9,19.9,23.1,8.0,15.2,25.7,82.53,970.0,6.21,2021,8,26,238,Southwest Monsoon
2021-08-27,26.7,20.4,22.6,30.8,13.4,25.4,86.0,970.0,4.9428,2021,8,27,239,Southwest Monsoon
2021-08-28,24.6,20.1,21.7,7.4,19.5,23.2,83.01,970.0,4.2442,2021,8,28,240,Southwest Monsoon
2021-08-29,25.1,19.9,21.5,32.8,22.5,23.0,77.98,970.0,3.5102,2021,8,29,241,Southwest Monsoon
2021-08-30,26.4,19.4,22.3,0.7,23.1,23.3,80.41,970.0,4.469,2021,8,30,242,Southwest Monsoon
2021-08-31,27.9,19.1,22.9,0.0,17.9,24.3,77.63,970.0,5.497,2021,8,31,243,Southwest Monsoon
2021-09-01,27.5,19.4,23.1,1.4,13.7,25.4,80.0,970.0,5.2596,2021,9,1,244,Southwest Monsoon
2021-09-02,27.4,19.6,22.3,14.6,13.3,24.8,87.06,970.0,4.0392,2021,9,2,245,Southwest Monsoon
2021-09-03,25.3,19.8,21.5,12.7,14.8,23.6,80.97,970.0,4.003,2021,9,3,246,Southwest Monsoon
2021-09-04,24.7,19.5,21.3,16.3,23.3,22.9,86.15,970.0,3.6026,2021,9,4,247,Southwest Monsoon
2021-09-05,25.5,19.4,21.5,13.7,22.5,22.9,83.12,970.0,4.351,2021,9,5,248,Southwest Monsoon
2021-09-06,24.5,19.8,21.6,2.6,23.0,22.3,80.18,970.0,4.812,2021,9,6,249,Southwest Monsoon
2021-09-07,25.5,19.0,22.0,2.1,28.1,22.3,81.85,970.0,4.2259,2021,9,7,250,Southwest Monsoon
2021-09-08,27.3,19.7,22.6,2.0,24.5,23.3,83.53,970.0,4.7215,2021,9,8,251,Southwest Monsoon
2021-09-09,27.5,19.0,22.9,1.0,24.1,24.0,81.33,970.0,5.4166,2021,9,9,252,Southwest Monsoon
2021-09-10,27.4,18.8,22.8,0.3,23.7,23.8,82.59,970.0,5.1502,2021,9,10,253,Southwest Monsoon
2021-09-11,27.1,19.4,22.3,1.0,23.8,23.6,83.35,970.0,4.969,2021,9,11,254,Southwest Monsoon
2021-09-12,25.5,19.7,22.2,4.8,25.5,23.3,82.17,970.0,4.7962,2021,9,12,255,Southwest Monsoon
2021-09-13,27.2,19.9,23.0,1.7,30.0,23.2,83.4,970.0,4.3231,2021,9,13,256,Southwest Monsoon
2021-09-14,28.0,20.3,23.3,1.0,23.3,24.3,82.0,970.0,4.9406,2021,9,14,257,Southwest Monsoon
2021-09-15,28.1,19.2,22.9,1.6,18.7,24.6,82.63,970.0,5.3777,2021,9,15,258,Southwest Monsoon
2021-09-16,27.7,19.3,23.2,0.6,18.0,25.0,82.44,970.0,5.7838,2021,9,16,259,Southwest Monsoon
2021-09-17,28.5,19.4,23.6,0.1,14.0,25.7,79.02,970.0,6.6881,2021,9,17,260,Southwest Monsoon
2021-09-18,28.3,19.1,23.7,0.0,9.9,26.0,76.14,970.0,5.9998,2021,9,18,261,Southwest Monsoon
2021-09-19,28.9,20.4,24.2,4.1,16.3,27.2,82.01,970.0,6.0173,2021,9,19,262,Southwest Monsoon
2021-09-20,27.9,20.1,23.8,1.4,9.8,26.7,85.24,970.0,4.8094,2021,9,20,263,Southwest Monsoon
2021-09-21,28.4,20.0,23.7,1.0,15.8,25.6,83.55,970.0,5.9503,2021,9,21,264,Southwest Monsoon
2021-09-22,27.9,19.6,23.3,1.7,17.9,24.8,83.0,970.0,4.9217,2021,9,22,265,Southwest Monsoon
2021-09-23,28.5,19.9,23.5,1.9,18.4,25.2,83.65,970.0,4.9896,2021,9,23,266,Southwest Monsoon
2021-09-24,28.1,19.9,23.3,5.7,17.1,25.6,82.11,970.0,5.4504,2021,9,24,267,Southwest Monsoon
2021-09-25,27.5,19.6,22.9,7.5,14.5,25.2,85.86,970.0,4.6298,2021,9,25,268,Southwest Monsoon
2021-09-26,27.6,19.5,23.0,3.7,17.8,24.4,86.96,970.0,4.9788,2021,9,26,269,Southwest Monsoon
2021-09-27,26.7,19.5,22.2,5.9,24.3,23.1,82.78,970.0,4.643,2021,9,27,270,Southwest Monsoon
2021-09-28,27.0,19.0,22.5,0.5,24.4,22.9,84.45,970.0,4.4962,2021,9,28,271,Southwest Monsoon
2021-09-29,27.5,18.8,22.7,0.4,20.6,24.2,81.71,970.0,5.2126,2021,9,29,272,Southwest Monsoon
2021-09-30,26.5,19.0,22.6,5.7,10.0,25.4,78.63,970.0,5.586,2021,9,30,273,Southwest Monsoon
2021-10-01,27.7,19.5,23.0,12.3,13.2,25.9,82.97,970.0,4.2794,2021,10,1,274,Post-Monsoon
2021-10-02,27.9,20.2,23.0,12.4,13.8,25.9,85.5,970.0,4.6603,2021,10,2,275,Post-Monsoon
2021-10-03,28.2,20.5,23.4,2.0,13.3,26.3,83.19,970.0,4.7945,2021,10,3,276,Post-Monsoon
2021-10-04,28.4,19.7,23.7,1.8,15.5,26.5,85.5,970.0,5.4202,2021,10,4,277,Post-Monsoon
2021-10-05,28.2,19.8,22.9,5.3,12.3,26.0,87.12,970.0,3.6346,2021,10,5,278,Post-Monsoon
2021-10-06,23.8,20.1,21.8,55.6,13.6,24.5,87.53,970.0,3.4462,2021,10,6,279,Post-Monsoon
2021-10-07,27.5,19.5,23.1,5.5,11.4,25.9,81.66,970.0,5.6971,2021,10,7,280,Post-Monsoon
2021-10-08,26.4,20.1,22.6,9.7,14.2,25.5,88.97,970.0,4.5924,2021,10,8,281,Post-Monsoon
2021-10-09,25.5,19.9,21.9,9.9,15.5,24.4,88.74,970.0,3.2652,2021,10,9,282,Post-Monsoon
2021-10-10,27.0,19.5,22.2,7.4,15.2,24.8,87.04,970.0,5.4329,2021,10,10,283,Post-Monsoon
2021-10-11,26.0,19.5,22.1,17.7,13.0,24.9,84.75,970.0,4.7558,2021,10,11,284,Post-Monsoon
2021-10-12,24.5,19.8,21.2,30.1,11.8,23.9,87.1,970.0,4.9682,2021,10,12,285,Post-Monsoon
2021-10-13,25.5,19.5,21.6,10.9,17.4,23.9,87.22,970.0,4.7009,2021,10,13,286,Post-Monsoon
2021-10-14,26.9,19.0,22.2,18.6,11.0,25.2,82.94,970.0,5.293,2021,10,14,287,Post-Monsoon
2021-10-15,27.2,19.1,22.2,13.9,6.8,25.6,86.61,970.0,4.0649,2021,10,15,288,Post-Monsoon
2021-10-16,27.6,19.9,22.6,11.2,10.0,26.2,87.46,970.0,4.4722,2021,10,16,289,Post-Monsoon
2021-10-17,27.4,19.7,22.7,5.5,13.1,25.7,90.53,970.0,4.0879,2021,10,17,290,Post-Monsoon
2021-10-18,26.8,20.0,22.4,5.8,17.6,24.7,87.69,970.0,3.5426,2021,10,18,291,Post-Monsoon
2021-10-19,26.8,19.6,22.8,0.7,11.5,25.3,84.43,970.0,5.2997,2021,10,19,292,Post-Monsoon
2021-10-20,28.1,20.4,23.2,11.9,11.1,26.2,86.4,970.0,3.7586,2021,10,20,293,Post-Monsoon
